,QTY,UNIT_VALUE_USD,DRAWBACK,FOREIGN_COUNTRY,Categories,FOREIGN PORT CONTINENT
302,-0.802039781312006,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
401,-0.7924706887129043,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
402,-0.8043885585863311,3,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
438,-0.4609451260294786,3,1.3416407864998738,1.7750127579124022,-0.8472976690876257,-1.1484263850030065
439,-0.2534698001307722,3,1.3416407864998738,1.7750127579124022,-0.8472976690876257,-1.1484263850030065
513,0.08849477266076447,0,-0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
514,-0.14707888877894076,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
515,-0.005717293564937446,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
516,0.7941718559690691,0,-0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
517,0.982508996669572,0,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
518,0.5117096407937652,0,-0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
519,0.5103177727793504,0,-0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
520,0.9806821699006526,0,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
521,0.7925190127019516,0,-0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
522,-0.4667735733398406,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
523,-0.3939614778357663,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
524,-0.3454200808330501,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
525,-0.3749972761393646,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
526,-0.48860850281597284,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
527,-0.42049396186054844,0,-1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
561,0.007592444322904099,3,1.3416407864998738,0.13703598759851024,-0.8472976690876257,-1.1484263850030065
575,-0.7949064577381302,3,1.3416407864998738,0.13703598759851024,-0.8472976690876257,-1.1484263850030065
581,-0.4413719820767705,2,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
584,0.33485541121218443,0,-0.4472135954999579,1.7750127579124022,0.4729128476690943,-1.1484263850030065
585,-0.45311586844839535,2,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
586,-0.32689083789115303,2,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
587,-0.3773460534136896,2,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
589,-0.8022137648138079,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
590,-0.8043885585863311,3,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
591,-0.8043885585863311,3,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
592,-0.8043885585863311,3,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
593,-0.804475550337232,3,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
596,-0.8019527895611052,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
601,-0.7877731341642543,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
602,-0.802039781312006,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
603,-0.8043015668354301,3,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
604,-0.8043015668354301,3,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
608,-0.7948194659872293,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
609,-0.7853373651390284,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,-1.1484263850030065
615,0.09119151693869315,2,1.3416407864998738,0.13703598759851024,-0.8472976690876257,-1.1484263850030065
